Joint Torque
1695869904459455, 0.207277,72.871,-0.220823,25.7042,-0.143573,3.26917,-0.0240922,
1695869904460437, 0.220203,72.2599,-0.21653,25.4907,-0.144266,3.24377,-0.0253422,
1695869904461419, 0.233015,71.6378,-0.212313,25.2734,-0.145111,3.21787,-0.0266008,
1695869904462374, 0.245568,71.0051,-0.208211,25.0522,-0.146016,3.19157,-0.0278309,
1695869904463393, 0.258437,70.3624,-0.204183,24.8274,-0.146702,3.16488,-0.0291312,
1695869904464433, 0.271752,69.7099,-0.200404,24.5995,-0.147357,3.13777,-0.0304955,
1695869904465452, 0.285365,69.048,-0.19678,24.3683,-0.14793,3.11032,-0.0318419,
1695869904466445, 0.299556,68.3773,-0.193142,24.134,-0.148283,3.08245,-0.0332283,
1695869904467432, 0.314078,67.6981,-0.189754,23.8968,-0.148752,3.05419,-0.0346353,
1695869904468370, 0.328549,67.011,-0.186612,23.6565,-0.149429,3.02567,-0.0359852,
1695869904469369, 0.343384,66.3164,-0.183238,23.4136,-0.15017,2.9968,-0.0373556,
1695869904470445, 0.35872,65.6145,-0.179554,23.168,-0.151016,2.96756,-0.0387453,
1695869904471474, 0.374255,64.9056,-0.175775,22.9199,-0.151859,2.93805,-0.040099,
1695869904472425, 0.390062,64.1905,-0.171905,22.6695,-0.152553,2.90823,-0.0415369,
1695869904473438, 0.406128,63.4693,-0.168124,22.4168,-0.153196,2.87812,-0.0430566,
1695869904474413, 0.422437,62.7427,-0.164558,22.162,-0.153746,2.84782,-0.0445351,
1695869904475434, 0.439483,62.0111,-0.161067,21.9055,-0.154066,2.81725,-0.0459877,
1695869904476443, 0.457163,61.2749,-0.157731,21.6474,-0.154354,2.78641,-0.0473526,
1695869904477461, 0.474868,60.5341,-0.154545,21.3875,-0.154705,2.75546,-0.0485554,
1695869904478449, 0.492884,59.7896,-0.151213,21.1262,-0.15497,2.72434,-0.0497017,
1695869904479416, 0.511422,59.0415,-0.147699,20.8637,-0.15529,2.69304,-0.0507926,
1695869904480448, 0.53017,58.2901,-0.144137,20.5999,-0.155716,2.66159,-0.0517891,
1695869904481454, 0.549248,57.5363,-0.140531,20.3353,-0.156011,2.62994,-0.0528317,
1695869904482476, 0.56864,56.7801,-0.137096,20.0697,-0.156272,2.59816,-0.0539186,
1695869904483417, 0.5882,56.0216,-0.133878,19.8032,-0.15651,2.56634,-0.0549721,
1695869904484425, 0.607929,55.2614,-0.13049,19.536,-0.156543,2.5344,-0.0561308,
1695869904485461, 0.627391,54.4996,-0.126937,19.2686,-0.156611,2.50237,-0.0573879,
1695869904486430, 0.646586,53.7366,-0.12348,19.0007,-0.1568,2.47039,-0.0586021,
1695869904487423, 0.66623,52.973,-0.12011,18.7325,-0.156958,2.43836,-0.0598543,
1695869904488436, 0.686373,52.2088,-0.116905,18.4639,-0.157234,2.40625,-0.0611429,
1695869904489427, 0.706623,51.4445,-0.113782,18.195,-0.157538,2.37412,-0.0623502,
1695869904490447, 0.727101,50.6806,-0.110534,17.9263,-0.157635,2.34193,-0.063536,
1695869904491431, 0.747795,49.9171,-0.107458,17.658,-0.157712,2.3097,-0.0647187,
1695869904492400, 0.768625,49.1543,-0.10472,17.3899,-0.157719,2.27751,-0.0658398,
1695869904493414, 0.78994,48.3927,-0.101929,17.1222,-0.157422,2.24528,-0.0669769,
1695869904494440, 0.811573,47.6327,-0.099007,16.855,-0.157011,2.21301,-0.0681291,
1695869904495499, 0.833148,46.8745,-0.0961344,16.5882,-0.156534,2.18081,-0.0692193,
1695869904496583, 0.854951,46.1187,-0.0930559,16.3221,-0.155906,2.14866,-0.0703469,
1695869904497464, 0.877053,45.3653,-0.0896901,16.0569,-0.155373,2.11658,-0.0715324,
1695869904498444, 0.899139,44.6145,-0.0862531,15.7923,-0.154934,2.08467,-0.0726757,
1695869904499371, 0.921342,43.8669,-0.082748,15.5286,-0.154394,2.05284,-0.0738137,
1695869904500369, 0.943644,43.1224,-0.0792653,15.2659,-0.153897,2.02112,-0.0749463,
1695869904501370, 0.965828,42.381,-0.0758456,15.0043,-0.153345,1.98956,-0.076055,
1695869904502370, 0.988322,41.6434,-0.0722732,14.7439,-0.152505,1.95809,-0.0772601,
1695869904503445, 1.01128,40.9098,-0.0685535,14.4849,-0.151621,1.92673,-0.0785404,
1695869904504462, 1.03409,40.1804,-0.0648191,14.2271,-0.150788,1.89563,-0.0797735,
1695869904505396, 1.05684,39.4555,-0.0610717,13.971,-0.149815,1.86468,-0.0809966,
1695869904506401, 1.07971,38.7349,-0.0574803,13.7165,-0.148845,1.83387,-0.0821912,
1695869904507428, 1.10249,38.0188,-0.0540022,13.4636,-0.147886,1.8033,-0.0832996,
1695869904508458, 1.12528,37.3077,-0.0502611,13.2124,-0.146705,1.77293,-0.0844182,
1695869904509454, 1.14795,36.6015,-0.046353,12.9632,-0.14549,1.74274,-0.0855245,
1695869904510449, 1.17012,35.9001,-0.0425783,12.716,-0.144294,1.71279,-0.0865421,
1695869904511417, 1.19224,35.2039,-0.0389271,12.4708,-0.142935,1.68302,-0.0875929,
1695869904512398, 1.21447,34.5127,-0.0355247,12.2276,-0.141696,1.65349,-0.0886758,
1695869904513410, 1.23643,33.8268,-0.0323738,11.9862,-0.14066,1.62425,-0.0897131,
1695869904514438, 1.25825,33.1466,-0.0290864,11.7469,-0.139631,1.5952,-0.0908256,
1695869904515413, 1.27993,32.472,-0.0256195,11.5098,-0.13875,1.56637,-0.0920111,
1695869904516391, 1.30141,31.8031,-0.0221462,11.2746,-0.137916,1.53788,-0.0931471,
1695869904517449, 1.32311,31.1401,-0.0185007,11.0416,-0.136946,1.50964,-0.0942891,
1695869904518418, 1.34496,30.4831,-0.0146888,10.8108,-0.136087,1.48159,-0.0954148,
1695869904519400, 1.36651,29.8323,-0.0109234,10.5822,-0.135381,1.45377,-0.0964077,
1695869904520439, 1.38803,29.1881,-0.00715666,10.3559,-0.134623,1.42616,-0.0973729,
1695869904521372, 1.40967,28.5505,-0.0034777,10.1321,-0.133859,1.39877,-0.0983908,
1695869904522433, 1.43113,27.9194,1.88828e-05,9.91049,-0.13309,1.37165,-0.0994377,
1695869904523434, 1.45246,27.2948,0.00350402,9.69125,-0.132219,1.34471,-0.100571,
1695869904524419, 1.47352,26.6766,0.00693694,9.4744,-0.131398,1.318,-0.101711,
1695869904525368, 1.49412,26.0648,0.010278,9.25977,-0.130591,1.29161,-0.10276,
1695869904526467, 1.51459,25.4596,0.0134885,9.04756,-0.129563,1.2655,-0.103795,
1695869904527415, 1.53486,24.8609,0.0163557,8.83773,-0.128503,1.23966,-0.104817,
1695869904528363, 1.55443,24.2688,0.019055,8.63002,-0.127464,1.21417,-0.105768,
1695869904529360, 1.57361,23.6836,0.0217571,8.42459,-0.126264,1.18897,-0.106707,
1695869904530373, 1.59271,23.1051,0.024206,8.2215,-0.125142,1.16408,-0.107652,
1695869904531434, 1.61157,22.5332,0.0265351,8.02073,-0.124096,1.1396,-0.108585,
1695869904532434, 1.63012,21.9683,0.0290414,7.82249,-0.12289,1.11539,-0.109586,
1695869904533419, 1.64791,21.4099,0.0314725,7.62667,-0.121667,1.09142,-0.110612,
1695869904534362, 1.66489,20.858,0.0337498,7.43298,-0.120377,1.0678,-0.111587,
1695869904535430, 1.68165,20.313,0.0360439,7.24162,-0.118969,1.04438,-0.112591,
1695869904536437, 1.69826,19.7748,0.0381383,7.05265,-0.117726,1.02108,-0.113583,
1695869904537411, 1.71444,19.2432,0.0399499,6.86597,-0.116546,0.997976,-0.114465,
1695869904538427, 1.73033,18.7183,0.0416609,6.68174,-0.115248,0.97507,-0.115316,
1695869904539418, 1.74594,18.1998,0.0431936,6.49977,-0.114025,0.952385,-0.116154,
1695869904540481, 1.76112,17.6876,0.0445521,6.31984,-0.112824,0.929963,-0.116922,
1695869904541412, 1.77623,17.1818,0.0458681,6.14227,-0.111506,0.907729,-0.117697,
1695869904542372, 1.79119,16.6823,0.0469669,5.9672,-0.110361,0.885685,-0.118479,
1695869904543377, 1.80556,16.1889,0.0478458,5.79444,-0.109471,0.863892,-0.119213,
1695869904544502, 1.81965,15.7022,0.0486778,5.62404,-0.108587,0.84233,-0.11998,
1695869904545454, 1.83361,15.2219,0.0492485,5.45587,-0.107761,0.821058,-0.120774,
1695869904546415, 1.84715,14.7478,0.0495647,5.28975,-0.107001,0.80012,-0.121553,
1695869904547395, 1.86044,14.2796,0.0500632,5.12595,-0.106115,0.779415,-0.122355,
1695869904548391, 1.87347,13.8172,0.0507869,4.9645,-0.105244,0.758982,-0.123103,
1695869904549429, 1.88603,13.3607,0.0515622,4.80518,-0.104397,0.738901,-0.123719,
1695869904550433, 1.8984,12.9105,0.0525549,4.64803,-0.103392,0.719071,-0.124322,
1695869904551428, 1.91067,12.4664,0.0537589,4.49287,-0.102511,0.699471,-0.124913,
1695869904552431, 1.92253,12.0284,0.0550009,4.33943,-0.101795,0.680159,-0.125374,
1695869904553440, 1.93416,11.5964,0.056407,4.188,-0.100961,0.661077,-0.125811,
1695869904554438, 1.94555,11.1704,0.0578846,4.03866,-0.100152,0.642225,-0.126287,
1695869904555465, 1.95648,10.7502,0.0592561,3.89118,-0.0993594,0.623644,-0.12672,
1695869904556448, 1.96689,10.3362,0.0605636,3.7456,-0.0983911,0.605257,-0.127166,
1695869904557407, 1.9765,9.92781,0.0616411,3.60183,-0.0973914,0.587105,-0.127642,
1695869904558377, 1.9854,9.52507,0.062502,3.45979,-0.0963614,0.569268,-0.12809,
1695869904559372, 1.99419,9.12804,0.0632795,3.3198,-0.0952155,0.551647,-0.128567,
1695869904560452, 2.00291,8.73627,0.0637999,3.18186,-0.0941482,0.534238,-0.129055,
1695869904561500, 2.01145,8.34991,0.0641179,3.04566,-0.0930621,0.517118,-0.129478,
1695869904562480, 2.02017,7.96943,0.064366,2.91129,-0.091724,0.500227,-0.129912,
1695869904563442, 2.02888,7.59452,0.0643706,2.77875,-0.0903231,0.483586,-0.130359,
1695869904564440, 2.0371,7.22488,0.064226,2.64794,-0.0889483,0.467276,-0.130739,
1695869904565410, 2.0452,6.86067,0.0643583,2.51914,-0.0875561,0.451213,-0.131155,
1695869904566428, 2.05332,6.50171,0.0647523,2.3922,-0.0863471,0.435415,-0.131644,
1695869904567422, 2.06102,6.148,0.0651459,2.26677,-0.0852734,0.419978,-0.132146,
1695869904568432, 2.06847,5.79979,0.0655471,2.14306,-0.0840888,0.404782,-0.13274,
1695869904569429, 2.07559,5.45685,0.0658358,2.02119,-0.0829356,0.389749,-0.133407,
1695869904570435, 2.0821,5.11904,0.0660151,1.90104,-0.081822,0.374938,-0.134045,
1695869904571439, 2.08844,4.78634,0.0662072,1.78277,-0.0806085,0.360328,-0.134691,
1695869904572432, 2.09461,4.45839,0.0661965,1.66631,-0.0795759,0.345936,-0.135284,
1695869904573412, 2.10019,4.13532,0.0659964,1.55141,-0.0786763,0.331819,-0.135765,
1695869904574380, 2.10549,3.81725,0.0659148,1.43839,-0.0776289,0.3179,-0.136277,
1695869904575392, 2.11064,3.50366,0.0659883,1.32737,-0.0766722,0.304159,-0.136858,
1695869904576434, 2.11542,3.19471,0.066205,1.21816,-0.0758042,0.290673,-0.137426,
1695869904577404, 2.12019,2.89072,0.066553,1.11074,-0.074832,0.277381,-0.13804,
1695869904578434, 2.12496,2.5914,0.0667339,1.00494,-0.0739843,0.264248,-0.138701,
1695869904579544, 2.12929,2.29691,0.0667599,0.900607,-0.0732059,0.251331,-0.13931,
1695869904580475, 2.13322,2.00758,0.0670178,0.798149,-0.0722611,0.238608,-0.139905,
1695869904581424, 2.13653,1.72311,0.0674533,0.697684,-0.0712934,0.226118,-0.140485,
1695869904582429, 2.13924,1.4436,0.0678068,0.598964,-0.0703038,0.213899,-0.141011,
1695869904583424, 2.14192,1.16929,0.0681281,0.502068,-0.0692064,0.20181,-0.141561,
1695869904584433, 2.1445,0.899868,0.0683781,0.406942,-0.0682473,0.189874,-0.142133,
1695869904585431, 2.14658,0.635366,0.0685186,0.313389,-0.0674668,0.178229,-0.142669,
1695869904586405, 2.14844,0.37603,0.0685924,0.221583,-0.0666607,0.16681,-0.143227,
1695869904587410, 2.15038,0.121612,0.068426,0.131602,-0.0658735,0.155593,-0.143768,
1695869904588429, 2.15225,-0.127853,0.0681531,0.0433376,-0.0650181,0.144617,-0.144192,
1695869904589397, 2.15418,-0.372064,0.0680317,-0.0430916,-0.0639664,0.133821,-0.144623,
1695869904590571, 2.15626,-0.611289,0.0678028,-0.127704,-0.0630537,0.123262,-0.145122,
1695869904591494, 2.15832,-0.845639,0.0673817,-0.210649,-0.0623636,0.112999,-0.145608,
1695869904592417, 2.16036,-1.07502,0.0670286,-0.291761,-0.0616039,0.102912,-0.146138,
1695869904593441, 2.16203,-1.29978,0.0666143,-0.371009,-0.0608723,0.0929789,-0.146734,
1695869904594618, 2.16313,-1.51989,0.0660529,-0.448596,-0.0602203,0.0832378,-0.147313,
1695869904595464, 2.16417,-1.73518,0.0655239,-0.524457,-0.0595072,0.0735893,-0.147894,
1695869904596426, 2.16537,-1.94591,0.0648591,-0.59861,-0.0589259,0.0640307,-0.148417,
1695869904597431, 2.16651,-2.15185,0.0639748,-0.671157,-0.0584296,0.0546795,-0.148828,
1695869904598428, 2.16773,-2.35259,0.0630045,-0.741841,-0.0577298,0.0455334,-0.149287,
1695869904599413, 2.16904,-2.5483,0.0617755,-0.810646,-0.0569191,0.0366302,-0.149816,
1695869904600394, 2.17029,-2.739,0.0603747,-0.87782,-0.0559571,0.0280286,-0.150314,
1695869904601537, 2.17186,-2.92453,0.0590223,-0.943201,-0.0547615,0.0196254,-0.150859,
1695869904602410, 2.1735,-3.10525,0.0574706,-1.00668,-0.0536685,0.0113964,-0.151427,
1695869904603442, 2.1747,-3.28115,0.0558128,-1.06838,-0.0527192,0.00341652,-0.151919,
1695869904604432, 2.17563,-3.45209,0.0542994,-1.12827,-0.0517193,-0.00434,-0.152413,
1695869904605426, 2.17616,-3.61841,0.0526722,-1.18658,-0.0508614,-0.0118544,-0.152946,
1695869904606413, 2.17623,-3.78017,0.0509427,-1.24349,-0.0501421,-0.0190869,-0.153477,
1695869904607490, 2.17627,-3.9373,0.0493692,-1.29875,-0.0493669,-0.0261404,-0.154066,
1695869904608483, 2.17622,-4.09013,0.0478604,-1.35225,-0.0486332,-0.0329991,-0.154697,
1695869904609407, 2.17585,-4.23857,0.0463754,-1.40411,-0.0478446,-0.0395856,-0.155254,
1695869904610490, 2.17566,-4.3823,0.044914,-1.45418,-0.0468554,-0.0460394,-0.155774,
1695869904611673, 2.17574,-4.52144,0.0432133,-1.50244,-0.0459053,-0.0524018,-0.156254,
1695869904612456, 2.17564,-4.65595,0.0413198,-1.54911,-0.045046,-0.0585782,-0.156637,
1695869904613397, 2.17564,-4.78567,0.0394545,-1.59402,-0.0440842,-0.0645933,-0.157046,
1695869904614439, 2.17589,-4.91096,0.03745,-1.63712,-0.0431619,-0.070391,-0.157497,
1695869904615448, 2.17624,-5.03189,0.0353585,-1.67862,-0.0423306,-0.0758767,-0.157931,
1695869904616414, 2.17678,-5.14825,0.0333502,-1.71847,-0.041397,-0.0811369,-0.158429,
1695869904617371, 2.17706,-5.26022,0.0311608,-1.75678,-0.0405031,-0.0861755,-0.158949,
1695869904618372, 2.17673,-5.36779,0.028756,-1.79376,-0.0397003,-0.0909531,-0.159414,
1695869904619377, 2.17632,-5.47091,0.0263653,-1.82913,-0.0387956,-0.0956093,-0.159922,
1695869904620449, 2.17613,-5.57,0.0239495,-1.86276,-0.0379306,-0.100127,-0.160451,
1695869904621445, 2.17586,-5.66504,0.0215498,-1.89489,-0.0371569,-0.104375,-0.160903,
1695869904622373, 2.17557,-5.7557,0.0193818,-1.92549,-0.0363767,-0.108438,-0.161376,
1695869904623437, 2.17527,-5.84234,0.0174004,-1.95467,-0.035825,-0.112378,-0.161911,
1695869904624412, 2.1749,-5.92533,0.015434,-1.9826,-0.035409,-0.116156,-0.162425,
1695869904625394, 2.17466,-6.00473,0.0133952,-2.00904,-0.0348476,-0.119834,-0.162956,
1695869904626453, 2.17427,-6.08076,0.0111512,-2.03396,-0.0343271,-0.123373,-0.163484,
1695869904627466, 2.17357,-6.15326,0.00887547,-2.05765,-0.0338813,-0.126678,-0.163933,
1695869904628432, 2.1728,-6.22216,0.00682471,-2.08012,-0.0333609,-0.129869,-0.164381,
1695869904629502, 2.17167,-6.28774,0.0047387,-2.10142,-0.0328634,-0.133007,-0.164789,
1695869904630392, 2.17019,-6.34987,0.00249159,-2.12172,-0.0323018,-0.136033,-0.16504,
1695869904631390, 2.16901,-6.40861,0.000263723,-2.14077,-0.0314955,-0.138991,-0.165255,
1695869904632375, 2.16821,-6.46456,-0.00207213,-2.15856,-0.030729,-0.141821,-0.165493,
1695869904633404, 2.16749,-6.51772,-0.00456011,-2.17528,-0.0300971,-0.144408,-0.165717,
1695869904634404, 2.16721,-6.56773,-0.00698021,-2.19086,-0.0293187,-0.146795,-0.166008,
1695869904635418, 2.1675,-6.61464,-0.00937319,-2.20542,-0.0285367,-0.148992,-0.166323,
1695869904636371, 2.16815,-6.65854,-0.0117389,-2.2191,-0.0278036,-0.150962,-0.166564,
1695869904637370, 2.16899,-6.69963,-0.0139976,-2.23175,-0.0268841,-0.152828,-0.166809,
1695869904638371, 2.1695,-6.73832,-0.0163665,-2.24344,-0.0259657,-0.15463,-0.167075,
1695869904639392, 2.16963,-6.77458,-0.0187541,-2.25438,-0.0251006,-0.156295,-0.167327,
1695869904640419, 2.16973,-6.80819,-0.0208643,-2.26443,-0.0241055,-0.157846,-0.167665,
1695869904641425, 2.16958,-6.83934,-0.0228709,-2.27371,-0.0232187,-0.159286,-0.168087,
1695869904642584, 2.16913,-6.86815,-0.0248558,-2.28246,-0.0225242,-0.160596,-0.168512,
1695869904643444, 2.16887,-6.89462,-0.0266912,-2.29045,-0.0218697,-0.161837,-0.169019,
1695869904644524, 2.1688,-6.91898,-0.0285478,-2.29767,-0.021402,-0.162952,-0.169565,
1695869904645534, 2.16863,-6.94121,-0.0304245,-2.30441,-0.0210295,-0.163846,-0.170008,
1695869904646503, 2.16865,-6.9613,-0.0321525,-2.31054,-0.0205155,-0.164622,-0.170427,
1695869904647413, 2.16886,-6.97956,-0.0338629,-2.31595,-0.0200028,-0.165342,-0.170843,
1695869904648368, 2.16896,-6.99584,-0.0355155,-2.32075,-0.0194395,-0.165948,-0.17118,
1695869904649463, 2.16903,-7.00999,-0.0369839,-2.3248,-0.0187316,-0.166466,-0.171517,
1695869904650454, 2.16892,-7.02267,-0.0385273,-2.32818,-0.0181695,-0.166875,-0.171832,
1695869904651420, 2.16851,-7.03412,-0.0401513,-2.33112,-0.0177497,-0.167134,-0.172009,
1695869904652373, 2.1678,-7.04417,-0.0415582,-2.33354,-0.0172255,-0.167329,-0.172113,
1695869904653372, 2.16654,-7.05313,-0.0429206,-2.33546,-0.0166866,-0.167422,-0.172168,
1695869904654408, 2.16485,-7.06082,-0.0444067,-2.33701,-0.0161336,-0.167338,-0.172156,
1695869904655369, 2.16355,-7.06677,-0.045877,-2.33802,-0.0154804,-0.167198,-0.172219,
1695869904656371, 2.16277,-7.07139,-0.0474113,-2.33851,-0.0149727,-0.16702,-0.172354,
1695869904657414, 2.16207,-7.07505,-0.0490073,-2.33876,-0.0145635,-0.166709,-0.172439,
1695869904658464, 2.16143,-7.07757,-0.0505353,-2.33865,-0.0140161,-0.166311,-0.172511,
1695869904659440, 2.16087,-7.0791,-0.0521719,-2.33805,-0.0135686,-0.165828,-0.172553,
1695869904660407, 2.16029,-7.07975,-0.0539216,-2.33711,-0.0132185,-0.16522,-0.172508,
1695869904661371, 2.15962,-7.07939,-0.0555657,-2.33579,-0.012677,-0.164606,-0.172472,
1695869904662447, 2.15835,-7.07841,-0.0572259,-2.33429,-0.0121316,-0.164005,-0.172445,
1695869904663376, 2.15651,-7.07681,-0.0589012,-2.33287,-0.011678,-0.1633,-0.17235,
1695869904664367, 2.15462,-7.07456,-0.0604232,-2.33126,-0.0111752,-0.162538,-0.172288,
1695869904665369, 2.1526,-7.07205,-0.0620107,-2.32935,-0.0107633,-0.161761,-0.172279,
1695869904666445, 2.15054,-7.06912,-0.063749,-2.32732,-0.0103882,-0.160929,-0.172206,
1695869904667470, 2.14889,-7.06542,-0.0654583,-2.32509,-0.0098147,-0.160085,-0.172088,
1695869904668556, 2.14748,-7.06127,-0.0672661,-2.32275,-0.00919569,-0.159188,-0.171927,
1695869904669463, 2.14617,-7.05652,-0.0691772,-2.32049,-0.00867148,-0.158179,-0.171684,
1695869904670447, 2.14531,-7.05085,-0.0708058,-2.31803,-0.00813561,-0.157159,-0.171456,
1695869904671414, 2.14466,-7.04454,-0.0721108,-2.31535,-0.00768405,-0.15611,-0.171242,
1695869904672396, 2.14371,-7.03785,-0.0732678,-2.31272,-0.00728001,-0.154936,-0.170988,
1695869904673411, 2.14249,-7.03078,-0.0743279,-2.31005,-0.00668807,-0.15372,-0.170793,
1695869904674421, 2.14087,-7.0235,-0.0755563,-2.30725,-0.00609562,-0.152464,-0.170652,
1695869904675622, 2.13893,-7.0158,-0.0769482,-2.30442,-0.00555497,-0.151108,-0.170483,
1695869904676483, 2.13695,-7.00749,-0.0782837,-2.30142,-0.00492608,-0.149733,-0.170345,
1695869904677463, 2.13458,-6.99886,-0.0797788,-2.29829,-0.00443714,-0.148306,-0.170198,
1695869904678595, 2.13175,-6.98992,-0.0814688,-2.29523,-0.00403256,-0.146767,-0.169944,
1695869904679513, 2.12883,-6.98053,-0.0830849,-2.29205,-0.00352801,-0.145252,-0.169665,
1695869904680475, 2.12554,-6.97094,-0.0846285,-2.28871,-0.00311724,-0.143785,-0.169367,
1695869904681422, 2.12176,-6.96092,-0.086101,-2.28531,-0.00278925,-0.142269,-0.169012,
1695869904682396, 2.11806,-6.95022,-0.0874559,-2.28161,-0.00244649,-0.140765,-0.168742,
1695869904683410, 2.1146,-6.93915,-0.0888233,-2.27769,-0.00223703,-0.139309,-0.168554,
1695869904684447, 2.11123,-6.92765,-0.0901228,-2.27378,-0.00210535,-0.13786,-0.168307,
1695869904685438, 2.10795,-6.91562,-0.0912759,-2.26969,-0.00190192,-0.136478,-0.168062,
1695869904686408, 2.10424,-6.90347,-0.092589,-2.26534,-0.00181963,-0.13512,-0.167859,
1695869904687407, 2.10004,-6.89123,-0.0940574,-2.26084,-0.00186399,-0.133689,-0.167615,
1695869904688398, 2.0958,-6.87861,-0.0953736,-2.25613,-0.00175395,-0.132266,-0.16737,
1695869904689429, 2.09138,-6.86577,-0.0966687,-2.25131,-0.00167586,-0.130853,-0.167105,
1695869904690421, 2.08673,-6.85251,-0.0979907,-2.24647,-0.00176775,-0.129387,-0.166762,
1695869904691526, 2.08186,-6.83849,-0.0990833,-2.24139,-0.00179081,-0.127968,-0.166439,
1695869904692455, 2.07648,-6.824,-0.100032,-2.236,-0.00179023,-0.12656,-0.166112,
1695869904693465, 2.07082,-6.80901,-0.10088,-2.23043,-0.00176663,-0.125029,-0.165684,
1695869904694586, 2.06525,-6.79313,-0.101542,-2.22456,-0.00163384,-0.123475,-0.165256,
1695869904695509, 2.05948,-6.77658,-0.102189,-2.21841,-0.0015857,-0.121955,-0.16485,
1695869904696468, 2.05347,-6.75918,-0.102783,-2.21221,-0.00152455,-0.120389,-0.164389,
1695869904697453, 2.04756,-6.74027,-0.103198,-2.20572,-0.00131189,-0.118821,-0.163951,
1695869904698437, 2.04171,-6.72009,-0.103691,-2.19883,-0.00128156,-0.117217,-0.163554,
1695869904699395, 2.03583,-6.69896,-0.10427,-2.19169,-0.00142879,-0.115515,-0.163138,
1695869904700441, 2.02997,-6.67663,-0.104677,-2.18417,-0.00151452,-0.113854,-0.162745,
1695869904701417, 2.0237,-6.65333,-0.105123,-2.17636,-0.00163581,-0.112232,-0.162315,
1695869904702395, 2.01696,-6.62926,-0.105695,-2.1685,-0.00169621,-0.110534,-0.16177,
1695869904703368, 2.01015,-6.60408,-0.106134,-2.16045,-0.00154978,-0.108806,-0.161251,
1695869904704412, 2.00313,-6.57804,-0.106484,-2.15228,-0.00143631,-0.107048,-0.160802,
1695869904705419, 1.99591,-6.55125,-0.106747,-2.14409,-0.00136367,-0.105218,-0.160322,
1695869904706412, 1.98863,-6.52333,-0.106837,-2.13556,-0.00109649,-0.103436,-0.159867,
1695869904707464, 1.98107,-6.49439,-0.106926,-2.12661,-0.000865608,-0.101701,-0.159436,
1695869904708485, 1.97346,-6.46453,-0.106935,-2.11739,-0.000809027,-0.0998777,-0.158953,
1695869904709436, 1.96593,-6.43374,-0.106746,-2.10782,-0.00068785,-0.0980125,-0.158496,
1695869904710428, 1.95793,-6.40223,-0.106659,-2.09795,-0.000599286,-0.0961473,-0.158041,
1695869904711651, 1.94947,-6.36995,-0.106663,-2.08785,-0.000551186,-0.0942609,-0.157492,
